id,audio_path,image_path,json_path,asr_text,real_text,split
227,../../datas/origin_datas/audio_part/227.mp3,../../datas/origin_datas/images_part/227.jpg,../../datas/origin_datas/new_data_by_keys/227.json,行李箱男女大容量旅行拉干箱24寸新款耐用皆是登机箱密码皮子20。,行李箱男女大容量旅行拉杆箱24寸新款耐用结实登机箱密码皮子20,train
228,../../datas/origin_datas/audio_part/228.mp3,../../datas/origin_datas/images_part/228.jpg,../../datas/origin_datas/new_data_by_keys/228.json,"行李箱旅行箱旅逛,20拉干箱万项轮,24女男学生,26奈用密码,28寸皮子。",行李箱旅行箱铝框20拉杆箱万向轮24女男学生26耐用密码28寸皮子,train
229,../../datas/origin_datas/audio_part/229.mp3,../../datas/origin_datas/images_part/229.jpg,../../datas/origin_datas/new_data_by_keys/229.json,Ordam 旅行香 行利香 旅逛 拉干香 万香轮20女男学生24密码皮则28寸,ULDUM旅行箱行李箱铝框拉杆箱万向轮20女男学生24密码皮子28寸,train
230,../../datas/origin_datas/audio_part/230.mp3,../../datas/origin_datas/images_part/230.jpg,../../datas/origin_datas/new_data_by_keys/230.json,克罗斯行李箱2025新款女男生拉干阶屎奈用旅行密码相旅框批箱20寸。,珂罗诗行李箱2025新款女男生拉杆结实耐用旅行密码箱铝框皮箱20寸,train
232,../../datas/origin_datas/audio_part/232.mp3,../../datas/origin_datas/images_part/232.jpg,../../datas/origin_datas/new_data_by_keys/232.json,地平线8号行李乡女2025新款20寸登机箱拉干箱26寸旅行乡24寸箱子。,地平线8号行李箱女2025新款20寸登机箱拉杆箱26寸旅行箱24寸箱子,train
233,../../datas/origin_datas/audio_part/233.mp3,../../datas/origin_datas/images_part/233.jpg,../../datas/origin_datas/new_data_by_keys/233.json,Airway 大容量28行李香女拉干香24寸皮香 网红香灯鸡香20旅行自南,airway大容量28行李箱女拉杆箱24寸皮箱网红箱登机箱20旅行子男,train
234,../../datas/origin_datas/audio_part/234.mp3,../../datas/origin_datas/images_part/234.jpg,../../datas/origin_datas/new_data_by_keys/234.json,"新品,C-Star容量深苍拉莲行李香清扁皆食耐用旅行香拉干皮香子。",【新品】CECE大容量深仓拉链行李箱轻便结实耐用旅行箱拉杆皮箱子,train
237,../../datas/origin_datas/audio_part/237.mp3,../../datas/origin_datas/images_part/237.jpg,../../datas/origin_datas/new_data_by_keys/237.json,大容量旅逛行李箱多功能拉干箱30寸皮箱万项轮新款旅行箱子男女28,大容量铝框行李箱多功能拉杆箱30寸皮箱万向轮新款旅行箱子男女28,train
240,../../datas/origin_datas/audio_part/240.mp3,../../datas/origin_datas/images_part/240.jpg,../../datas/origin_datas/new_data_by_keys/240.json,强烈推荐。双层防保拉脸100%克思创PC双轴层进阴轮旅行李拉杆。,强烈推荐！双层防爆拉链100%科思创PC双轴承静音轮旅行李拉杆,train
241,../../datas/origin_datas/audio_part/241.mp3,../../datas/origin_datas/images_part/241.jpg,../../datas/origin_datas/new_data_by_keys/241.json,漫旅室新款行利香南皆使耐用拉干香女学生大容量旅行香登基皮子。,漫旅仕新款行李箱男结实耐用拉杆箱女学生大容量旅行箱登机皮子,train
242,../../datas/origin_datas/audio_part/242.mp3,../../datas/origin_datas/images_part/242.jpg,../../datas/origin_datas/new_data_by_keys/242.json,2025新款行李箱女士撤开小型轻便可登机拉干箱南20寸短途旅行子。,2025新款行李箱女士侧开小型轻便可登机拉杆箱男20寸短途旅行子,train
243,../../datas/origin_datas/audio_part/243.mp3,../../datas/origin_datas/images_part/243.jpg,../../datas/origin_datas/new_data_by_keys/243.json,蔓油2025新款行李箱拉干箱旅馆26旅行箱28登基箱20寸皮箱子24男女,漫游2025新款行李箱拉杆箱铝框26旅行箱28登机箱20寸皮箱子24男女,train
244,../../datas/origin_datas/audio_part/244.mp3,../../datas/origin_datas/images_part/244.jpg,../../datas/origin_datas/new_data_by_keys/244.json,防保五轮28吋脱运行力相可扩容拉链旅行相侧开大容量深仓32拉杆。,防爆五轮28寸托运行李箱可扩容拉链旅行箱侧开大容量深仓32拉杆,train
245,../../datas/origin_datas/audio_part/245.mp3,../../datas/origin_datas/images_part/245.jpg,../../datas/origin_datas/new_data_by_keys/245.json,"外貌超大容量36吋,无轮行李乡男20吋,登机拉炼旅行,乡女拉干乡万乡轮。",外贸超大容量36寸五轮行李箱男20寸登机拉链旅行箱女拉杆箱万向轮,train
246,../../datas/origin_datas/audio_part/246.mp3,../../datas/origin_datas/images_part/246.jpg,../../datas/origin_datas/new_data_by_keys/246.json,咖莱是2025新款行李箱女大容量加后旅逛旅行乡南学生拉干密麻子。,咔来仕2025新款行李箱女大容量加厚铝框旅行箱男学生拉杆密码子,train
247,../../datas/origin_datas/audio_part/247.mp3,../../datas/origin_datas/images_part/247.jpg,../../datas/origin_datas/new_data_by_keys/247.json,"宽拉干行李箱女旅矿,20寸登机箱万项轮,竞阴旅行箱大容两密码皮子。",宽拉杆行李箱女铝框20寸登机箱万向轮静音旅行箱大容量密码皮子,train
250,../../datas/origin_datas/audio_part/250.mp3,../../datas/origin_datas/images_part/250.jpg,../../datas/origin_datas/new_data_by_keys/250.json,跟此往红女行李箱26寸沙车万象轮出口外貌拉干箱拉炼密码批箱南40,ins网红女行李箱26寸刹车万向轮出口外贸拉杆箱拉链密码皮箱男40,train
251,../../datas/origin_datas/audio_part/251.mp3,../../datas/origin_datas/images_part/251.jpg,../../datas/origin_datas/new_data_by_keys/251.json,测开盖旅行乡宽拉杆旅逛女24寸大容量可扩展密码乡行李乡男生20寸。,侧开盖旅行箱宽拉杆铝框女24寸大容量可扩展密码箱行李箱男生20寸,train
252,../../datas/origin_datas/audio_part/252.mp3,../../datas/origin_datas/images_part/252.jpg,../../datas/origin_datas/new_data_by_keys/252.json,新款厕开口行李箱女大容量可扩展 PCIe拉干箱20寸登机箱南镜音旅行。,新款侧开口行李箱女大容量可扩展PC拉杆箱20寸登机箱男静音旅行,train
256,../../datas/origin_datas/audio_part/256.mp3,../../datas/origin_datas/images_part/256.jpg,../../datas/origin_datas/new_data_by_keys/256.json,汉客旅行乡万象伦商务拉干乡南20分之24寸 女灯鸡乡软乡紫密码。,汉客旅行箱万向轮 商务拉杆箱男24/20寸女登机箱软箱子密码,train
258,../../datas/origin_datas/audio_part/258.mp3,../../datas/origin_datas/images_part/258.jpg,../../datas/origin_datas/new_data_by_keys/258.json,"旅行香、行利香、旅逛,20拉干香、万香轮,24女男学生,26登机密码皮子,28寸。",旅行箱行李箱铝框20拉杆箱万向轮24女男学生26登机密码皮子28寸,train
260,../../datas/origin_datas/audio_part/260.mp3,../../datas/origin_datas/images_part/260.jpg,../../datas/origin_datas/new_data_by_keys/260.json,2025新款行李箱20寸旅行箱24寸拉干箱接时耐用加后相包女PC可扩展,2025新款行李箱20寸旅行箱24寸拉杆箱结实耐用加厚箱包女PC可扩展,train
262,../../datas/origin_datas/audio_part/262.mp3,../../datas/origin_datas/images_part/262.jpg,../../datas/origin_datas/new_data_by_keys/262.json,多功能行李箱女皮箱拉干箱37分大容量28寸密码箱学生家后旅行男。,多功能行李箱女皮箱拉杆箱37分大容量28寸密码箱学生加厚旅行男,train
263,../../datas/origin_datas/audio_part/263.mp3,../../datas/origin_datas/images_part/263.jpg,../../datas/origin_datas/new_data_by_keys/263.json,四十寸超大容量行李箱南根斯网红旅行香女三十二寸加厚拉链万象轮拉干。,40寸超大容量行李箱男ins网红旅行箱女 32寸加厚拉链万向轮拉杆,train
264,../../datas/origin_datas/audio_part/264.mp3,../../datas/origin_datas/images_part/264.jpg,../../datas/origin_datas/new_data_by_keys/264.json,行李箱24寸女2025新款大容量拉干箱皆实耐用加厚密码履行皮自难。,行李箱24寸女2025新款大容量拉杆箱结实耐用加厚密码旅行皮子男,train
265,../../datas/origin_datas/audio_part/265.mp3,../../datas/origin_datas/images_part/265.jpg,../../datas/origin_datas/new_data_by_keys/265.json,克罗斯行李箱2025新款女男生拉干阶屎奈用旅行密码相旅框批箱20寸。,珂罗诗行李箱2025新款女男生拉杆结实耐用旅行密码箱铝框皮箱20寸,train
267,../../datas/origin_datas/audio_part/267.mp3,../../datas/origin_datas/images_part/267.jpg,../../datas/origin_datas/new_data_by_keys/267.json,德国科斯图新款前开口可扩容行利箱20寸灯金女28拉干香皮大容量。,德国科思途新款前开口可扩容行李箱20寸登机女28拉杆箱皮大容量,train
269,../../datas/origin_datas/audio_part/269.mp3,../../datas/origin_datas/images_part/269.jpg,../../datas/origin_datas/new_data_by_keys/269.json,路斯底前开盖行利乡女2025新款登机拉干乡20寸乡子旅行乡24男女26,璐思迪前开盖行李箱女2025新款登机拉杆箱20寸箱子旅行箱24男女26,train
270,../../datas/origin_datas/audio_part/270.mp3,../../datas/origin_datas/images_part/270.jpg,../../datas/origin_datas/new_data_by_keys/270.json,王毅严选轻认行立乡20吋女新款拉干香大容量登机香密码香旅行南。,网易严选轻韧行李箱20寸女新款拉杆箱大容量登机箱密码箱旅行男,train
272,../../datas/origin_datas/audio_part/272.mp3,../../datas/origin_datas/images_part/272.jpg,../../datas/origin_datas/new_data_by_keys/272.json,强烈推荐。双层防保拉脸100%克思创PC双轴层进阴轮旅行李拉杆。,强烈推荐！双层防爆拉链100%科思创PC双轴承静音轮旅行李拉杆,train
275,../../datas/origin_datas/audio_part/275.mp3,../../datas/origin_datas/images_part/275.jpg,../../datas/origin_datas/new_data_by_keys/275.json,2025新款奥突破损风灯机行李箱20寸拉干箱南24寸不规则旅行银色。,2025新款凹凸破损风登机行李箱20寸拉杆箱男24寸不规则旅行银色,train
276,../../datas/origin_datas/audio_part/276.mp3,../../datas/origin_datas/images_part/276.jpg,../../datas/origin_datas/new_data_by_keys/276.json,全旅美和金行李相女艰固脱运家后大容量金属拉干香南登基旅行子。,全铝镁合金行李箱女坚固托运加厚大容量金属拉杆箱男登机旅行子,train
277,../../datas/origin_datas/audio_part/277.mp3,../../datas/origin_datas/images_part/277.jpg,../../datas/origin_datas/new_data_by_keys/277.json,Cross Dier十次薰张瑞均势刀十二万零四百六十八寸大容量登机拉干旅密码。,CROSSGEAR十字勋章瑞军士刀120468寸大容量登机拉杆旅密码,train
278,../../datas/origin_datas/audio_part/278.mp3,../../datas/origin_datas/images_part/278.jpg,../../datas/origin_datas/new_data_by_keys/278.json,汉客旅行乡万象伦商务拉干乡南20分之24寸 女灯鸡乡软乡紫密码。,汉客旅行箱万向轮 商务拉杆箱男24/20寸女登机箱软箱子密码,train
280,../../datas/origin_datas/audio_part/280.mp3,../../datas/origin_datas/images_part/280.jpg,../../datas/origin_datas/new_data_by_keys/280.json,测开盖宽拉杆20吋可登机行利箱大容量可脱运多功能旅况密码旅行箱。,侧开盖宽拉杆20寸可登机行李箱大容量可托运多功能铝框密码旅行箱,train
282,../../datas/origin_datas/audio_part/282.mp3,../../datas/origin_datas/images_part/282.jpg,../../datas/origin_datas/new_data_by_keys/282.json,大容量行力箱30吋脱韵密码香铝框拉干香28旅行皆时耐用皮香万香轮。,大容量行李箱30寸托运密码箱铝框拉杆箱28旅行结实耐用皮箱万向轮,train
283,../../datas/origin_datas/audio_part/283.mp3,../../datas/origin_datas/images_part/283.jpg,../../datas/origin_datas/new_data_by_keys/283.json,蔓油2025新款行李箱拉干箱旅馆26旅行箱28登基箱20寸皮箱子24男女,漫游2025新款行李箱拉杆箱铝框26旅行箱28登机箱20寸皮箱子24男女,train
284,../../datas/origin_datas/audio_part/284.mp3,../../datas/origin_datas/images_part/284.jpg,../../datas/origin_datas/new_data_by_keys/284.json,前置开口行李箱拉干扣盖24寸大容量USB充电杯架多功能旅逛皆是女。,前置开口行李箱拉杆扣盖24寸大容量usb充电杯架多功能铝框结实女,train
285,../../datas/origin_datas/audio_part/285.mp3,../../datas/origin_datas/images_part/285.jpg,../../datas/origin_datas/new_data_by_keys/285.json,出口意大利超清登基拉干香万香伦女24寸外貌扩展行李箱拉炼旅行。,出口意大利超轻登机拉杆箱万向轮女24寸外贸扩展行李箱拉链旅行,train
286,../../datas/origin_datas/audio_part/286.mp3,../../datas/origin_datas/images_part/286.jpg,../../datas/origin_datas/new_data_by_keys/286.json,水董这行李箱太实用了增送贴纸箱套喔。,谁懂啊这行李箱太实用了赠送贴纸箱套哦,train
287,../../datas/origin_datas/audio_part/287.mp3,../../datas/origin_datas/images_part/287.jpg,../../datas/origin_datas/new_data_by_keys/287.json,SGG行李箱女孩大容量拉干箱可爱旅行箱万项轮加后登机密码箱。,SGG行李箱女孩大容量拉杆箱可爱旅行箱万向轮加厚登机密码箱,train
291,../../datas/origin_datas/audio_part/291.mp3,../../datas/origin_datas/images_part/291.jpg,../../datas/origin_datas/new_data_by_keys/291.json,波尔顿2025新款行李箱女大容量24寸旅逛旅行乡南学生拉干密麻子,波尔盾2025新款行李箱女大容量24寸铝框旅行箱男学生拉杆密码子,train
292,../../datas/origin_datas/audio_part/292.mp3,../../datas/origin_datas/images_part/292.jpg,../../datas/origin_datas/new_data_by_keys/292.json,宽拉干行李箱小型20寸可登基乡女2025新款短途旅行密码批资18寸。,宽拉杆行李箱小型20寸可登机箱女2025新款短途旅行密码皮子18寸,train
293,../../datas/origin_datas/audio_part/293.mp3,../../datas/origin_datas/images_part/293.jpg,../../datas/origin_datas/new_data_by_keys/293.json,出口2025新款行李箱女20寸登机箱24万项轮旅行箱拉链款学生拉杆,出口2025新款行李箱女20寸登机箱24万向轮旅行箱拉链款学生拉杆,train
294,../../datas/origin_datas/audio_part/294.mp3,../../datas/origin_datas/images_part/294.jpg,../../datas/origin_datas/new_data_by_keys/294.json,行李箱24寸女2025新款大容量拉干箱皆实耐用加厚密码履行皮自难。,行李箱24寸女2025新款大容量拉杆箱结实耐用加厚密码旅行皮子男,train
296,../../datas/origin_datas/audio_part/296.mp3,../../datas/origin_datas/images_part/296.jpg,../../datas/origin_datas/new_data_by_keys/296.json,Sameir 森马 旅逛 行利 乡 女 新款 二十寸 登基 乡 旅行 乡 拉 干 乡 密 马 乡 男 女 用,Semir/森马铝框行李箱女新款20寸登机箱旅行箱拉杆箱密码箱男女用,train
297,../../datas/origin_datas/audio_part/297.mp3,../../datas/origin_datas/images_part/297.jpg,../../datas/origin_datas/new_data_by_keys/297.json,行李箱女小型20寸拉肝箱万项轮24寸男学生内容皆是密码履行皮子。,行李箱女小型20寸拉杆箱万向轮24寸男学生耐用结实密码旅行皮子,train
298,../../datas/origin_datas/audio_part/298.mp3,../../datas/origin_datas/images_part/298.jpg,../../datas/origin_datas/new_data_by_keys/298.json,戴手行李箱男生皆使耐用家后2025新款学生驻小拉杆密码旅行皮箱包,袋鼠行李箱男生结实耐用加厚2025新款学生住校拉杆密码旅行皮箱包,train
299,../../datas/origin_datas/audio_part/299.mp3,../../datas/origin_datas/images_part/299.jpg,../../datas/origin_datas/new_data_by_keys/299.json,测开盖行李箱女20寸可扩展大声仓旅行登机箱2025新款学生拉杆子。,侧开盖行李箱女20寸可扩展大深仓旅行登机箱2025新款学生拉杆子,train
300,../../datas/origin_datas/audio_part/300.mp3,../../datas/origin_datas/images_part/300.jpg,../../datas/origin_datas/new_data_by_keys/300.json,行李箱女拉甘箱2023新款旅行箱学生大容量南南泳皆使密码脾子。,行李箱女拉杆箱2023新款旅行箱学生大容量男耐用结实密码皮子,train
301,../../datas/origin_datas/audio_part/301.mp3,../../datas/origin_datas/images_part/301.jpg,../../datas/origin_datas/new_data_by_keys/301.json,飞哥电助力自行车24寸成人男女通勤代步可拆卸力电池电动自行单车。,飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车,train
302,../../datas/origin_datas/audio_part/302.mp3,../../datas/origin_datas/images_part/302.jpg,../../datas/origin_datas/new_data_by_keys/302.json,法克斯高端定制电动自行车。,法克斯高端定制电动自行车,train
303,../../datas/origin_datas/audio_part/303.mp3,../../datas/origin_datas/images_part/303.jpg,../../datas/origin_datas/new_data_by_keys/303.json,令行者小牛店助力自行车山地车通勤带部越野里电池单车成人车。,领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车,train
305,../../datas/origin_datas/audio_part/305.mp3,../../datas/origin_datas/images_part/305.jpg,../../datas/origin_datas/new_data_by_keys/305.json,飞哥电助力山地自行车26寸越野成人男女带步里电池电动车电瓶单车,飞鸽电助力山地自行车26寸越野成人男女代步锂电池电动车电瓶单车,train
306,../../datas/origin_datas/audio_part/306.mp3,../../datas/origin_datas/images_part/306.jpg,../../datas/origin_datas/new_data_by_keys/306.json,令行者小牛折叠电动车电瓶自行单车代价部女生超轻变胁新国标助理。,领航者小牛折叠电动车电瓶自行单车代驾步女生超轻便携新国标助力,train
308,../../datas/origin_datas/audio_part/308.mp3,../../datas/origin_datas/images_part/308.jpg,../../datas/origin_datas/new_data_by_keys/308.json,飞哥电动自行车超轻便写小型代价折叠电动车代步助理新国标电评车。,飞鸽电动自行车超轻便携小型代驾折叠电动车代步助力新国标电瓶车,train
309,../../datas/origin_datas/audio_part/309.mp3,../../datas/origin_datas/images_part/309.jpg,../../datas/origin_datas/new_data_by_keys/309.json,永久折叠电动自行车代价超轻便写小型代步助理里电池新国标电评车。,永久折叠电动自行车代驾超轻便携小型代步助力锂电池新国标电瓶车,train
310,../../datas/origin_datas/audio_part/310.mp3,../../datas/origin_datas/images_part/310.jpg,../../datas/origin_datas/new_data_by_keys/310.json,9号电动FC110电动自行车代步上班9号智能电平车官方门点自体,九号电动Fz 110电动自行车代步上班9号智能电瓶车官方 门店自提,train
311,../../datas/origin_datas/audio_part/311.mp3,../../datas/origin_datas/images_part/311.jpg,../../datas/origin_datas/new_data_by_keys/311.json,奉皇第一辅调刀轮李电电动自行车新国标李电助理车男女士电瓶单车。,凤凰D1辐条刀轮| 锂电电动自行车新国标锂电助力车男女士电瓶单车,train
313,../../datas/origin_datas/audio_part/313.mp3,../../datas/origin_datas/images_part/313.jpg,../../datas/origin_datas/new_data_by_keys/313.json,2025年新款电动车电瓶车电动自行车男女代步超常续航新国标可上拍,2025年新款电动车电瓶车电动自行车男女代步超长续航新国标可上牌,train
314,../../datas/origin_datas/audio_part/314.mp3,../../datas/origin_datas/images_part/314.jpg,../../datas/origin_datas/new_data_by_keys/314.json,Bremmer电动自行车廉20新国标电动车复古跨奇摩托越野电助力3C认证。,Bremer电动自行车M20新国标电动车复古跨骑摩托越野电助力3C认证,train
315,../../datas/origin_datas/audio_part/315.mp3,../../datas/origin_datas/images_part/315.jpg,../../datas/origin_datas/new_data_by_keys/315.json,Super7-3S-2Y 衣服骨 新国标 电动 自行车小型 代布里 电池助力 电瓶车女生,super73s2Y1复古新国标电动自行车小型代步锂电池助力电瓶车女生,train
319,../../datas/origin_datas/audio_part/319.mp3,../../datas/origin_datas/images_part/319.jpg,../../datas/origin_datas/new_data_by_keys/319.json,奉皇新款电助力自行车女士逮捕通勤电评车24寸成人小型电动。,凤凰新款电助力自行车女士代步通勤电瓶车24寸成人小型电动,train
320,../../datas/origin_datas/audio_part/320.mp3,../../datas/origin_datas/images_part/320.jpg,../../datas/origin_datas/new_data_by_keys/320.json,正部电动车助力自行车折叠电动自行车成人越野电评车电单车官方女。,正步电动车助力自行车折叠电动自行车成人越野电瓶车电单车官方女,train
322,../../datas/origin_datas/audio_part/322.mp3,../../datas/origin_datas/images_part/322.jpg,../../datas/origin_datas/new_data_by_keys/322.json,飞哥电助力自行车 2025 新款电动自行车成人女士亲自小型助力车。,飞鸽电助力自行车2025新款电动自行车成人女士亲子小型助力车,train
323,../../datas/origin_datas/audio_part/323.mp3,../../datas/origin_datas/images_part/323.jpg,../../datas/origin_datas/new_data_by_keys/323.json,令行者小牛店助力自行车山地车通勤带部越野里电池单车成人车。,领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车,train
324,../../datas/origin_datas/audio_part/324.mp3,../../datas/origin_datas/images_part/324.jpg,../../datas/origin_datas/new_data_by_keys/324.json,Basicle 小白新款折叠 电动助力 自行车程人超轻轻国标电动车迷你行,baicycle小白新款折叠电动助力自行车成人超轻新国标电动车迷你型,train
325,../../datas/origin_datas/audio_part/325.mp3,../../datas/origin_datas/images_part/325.jpg,../../datas/origin_datas/new_data_by_keys/325.json,飞哥电助力自行车24寸成人男女通勤代步可拆卸力电池电动自行单车。,飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车,train
326,../../datas/origin_datas/audio_part/326.mp3,../../datas/origin_datas/images_part/326.jpg,../../datas/origin_datas/new_data_by_keys/326.json,"超值优惠,Super7-3YES20寸电动自行车复古设计成人电评车。",【超值优惠】super73Y1S20寸电动自行车复古设计成人电瓶车,train
327,../../datas/origin_datas/audio_part/327.mp3,../../datas/origin_datas/images_part/327.jpg,../../datas/origin_datas/new_data_by_keys/327.json,奉皇Super73电动自行车新国标理电复古月野雪地驻利车小行车。,凤凰Super73电动自行车新国标锂电复古越野雪地助力车小型车,train
328,../../datas/origin_datas/audio_part/328.mp3,../../datas/origin_datas/images_part/328.jpg,../../datas/origin_datas/new_data_by_keys/328.json,小牛电动车优理电池新国标电平常续航通勤男女成人带不优异议。,小牛电动车U锂电池新国标电瓶长续航通勤男女成人代步u1e,train
329,../../datas/origin_datas/audio_part/329.mp3,../../datas/origin_datas/images_part/329.jpg,../../datas/origin_datas/new_data_by_keys/329.json,Unero有落地6青春板垫助理自行车成人城市通勤公路智能。,EUNORAU有诺D6青春版电助力自行车成人城市通勤公路智能,train
331,../../datas/origin_datas/audio_part/331.mp3,../../datas/origin_datas/images_part/331.jpg,../../datas/origin_datas/new_data_by_keys/331.json,9号电动F90电动车成人戴布9号长序行智能电平车官方门电自体,九号电动F90电动车成人代步9号长续航智能电瓶车官方 门店自提,train
332,../../datas/origin_datas/audio_part/332.mp3,../../datas/origin_datas/images_part/332.jpg,../../datas/origin_datas/new_data_by_keys/332.json,徒德折叠电动自行车超轻电鞋代价电动车小型代步助力理电池电平车。,途得折叠电动自行车超轻便携代驾电动车小型代步助力锂电池电瓶车,train
334,../../datas/origin_datas/audio_part/334.mp3,../../datas/origin_datas/images_part/334.jpg,../../datas/origin_datas/new_data_by_keys/334.json,奉皇2025新款国标电动车成人女士电动自行车代步两轮电瓶车小行车,凤凰2025新款国标电动车成人女士电动自行车代步两轮电瓶车小型车,train
338,../../datas/origin_datas/audio_part/338.mp3,../../datas/origin_datas/images_part/338.jpg,../../datas/origin_datas/new_data_by_keys/338.json,Basicle 小白电动自行车 新国标诚人代步常序行 折叠变斜助理电评车,baicycle小白电动自行车新国标成人代步长续航折叠便携助力电瓶车,train
339,../../datas/origin_datas/audio_part/339.mp3,../../datas/origin_datas/images_part/339.jpg,../../datas/origin_datas/new_data_by_keys/339.json,台零电动车48V22A 拦金动力电瓶车新国标电动自行车小型女代步长跑。,台铃电动车48V22A蓝鲸动力电瓶车新国标电动自行车小型女代步长跑,train
340,../../datas/origin_datas/audio_part/340.mp3,../../datas/origin_datas/images_part/340.jpg,../../datas/origin_datas/new_data_by_keys/340.json,奉皇殿助力自行车男女成人呆布超常续航电瓶车2025新款礼电车。,凤凰电助力自行车男女成人代步超长续航电瓶车2025新款锂电车,train
342,../../datas/origin_datas/audio_part/342.mp3,../../datas/origin_datas/images_part/342.jpg,../../datas/origin_datas/new_data_by_keys/342.json,奉皇电动车成人女生小型电瓶车新国标电动自行车礼电 2025新款代步,凤凰电动车成人女生小型电瓶车新国标电动自行车锂电2025新款代步,train
343,../../datas/origin_datas/audio_part/343.mp3,../../datas/origin_datas/images_part/343.jpg,../../datas/origin_datas/new_data_by_keys/343.json,台零电动车官方新款新国标可上排电动自行车女成人带不小心电瓶车,台铃电动车官方新款新国标可上牌电动自行车女成人代步小型电瓶车,train
344,../../datas/origin_datas/audio_part/344.mp3,../../datas/origin_datas/images_part/344.jpg,../../datas/origin_datas/new_data_by_keys/344.json,非哥26寸电助理自行车越野变速山底车成人代步里电池电动自行单车。,飞鸽26寸电助力自行车越野变速山地车成人代步锂电池电动自行单车,train
346,../../datas/origin_datas/audio_part/346.mp3,../../datas/origin_datas/images_part/346.jpg,../../datas/origin_datas/new_data_by_keys/346.json,新日电动折叠自行车代价超轻便写小型代步助理里电池新国标电评车。,新日电动折叠自行车代驾超轻便携小型代步助力锂电池新国标电瓶车,train
347,../../datas/origin_datas/audio_part/347.mp3,../../datas/origin_datas/images_part/347.jpg,../../datas/origin_datas/new_data_by_keys/347.json,飞哥电助力山地自行车26寸越野成人男女带步里电池电动车电瓶单车,飞鸽电助力山地自行车26寸越野成人男女代步锂电池电动车电瓶单车,train
348,../../datas/origin_datas/audio_part/348.mp3,../../datas/origin_datas/images_part/348.jpg,../../datas/origin_datas/new_data_by_keys/348.json,电动车小型车2025新款成人电动自行车迷你代步新国标可上台电评车。,电动车小型车2025新款成人电动自行车迷你代步新国标可上牌电瓶车,train
349,../../datas/origin_datas/audio_part/349.mp3,../../datas/origin_datas/images_part/349.jpg,../../datas/origin_datas/new_data_by_keys/349.json,非哥新国标电动自行车代价折叠电动车里电超轻便写小型代步电评车。,飞鸽新国标电动自行车代驾折叠电动车锂电超轻便携小型代步电瓶车,train
350,../../datas/origin_datas/audio_part/350.mp3,../../datas/origin_datas/images_part/350.jpg,../../datas/origin_datas/new_data_by_keys/350.json,"开箱及其,奉皇殿助力自行车可拆礼电池女小型成人电瓶车车。",【开箱即骑】凤凰电助力自行车可拆锂电池女小型成人电瓶车车,train
352,../../datas/origin_datas/audio_part/352.mp3,../../datas/origin_datas/images_part/352.jpg,../../datas/origin_datas/new_data_by_keys/352.json,永久可猜电池电助力自行车里电池女士通勤代步轻电助力电瓶车。,永久可拆电池电助力自行车锂电池女士通勤代步轻便助力电瓶车,train
354,../../datas/origin_datas/audio_part/354.mp3,../../datas/origin_datas/images_part/354.jpg,../../datas/origin_datas/new_data_by_keys/354.json,永久电驻利利电池湾把电驻利公路车自行车男女通用旅合金成人赛车。,永久电助力锂电池弯把电助力公路车自行车男女通用铝合金成人赛车,train
356,../../datas/origin_datas/audio_part/356.mp3,../../datas/origin_datas/images_part/356.jpg,../../datas/origin_datas/new_data_by_keys/356.json,Suber 737YES 新款电动自行车复古月野电瓶车成人带人小型女士车。,super73Y1S新款电动自行车复古越野电瓶车成人带人小型女士车,train
357,../../datas/origin_datas/audio_part/357.mp3,../../datas/origin_datas/images_part/357.jpg,../../datas/origin_datas/new_data_by_keys/357.json,奉皇电动车2025新款电动自行车程人小型女士戴布助力新国标电评车。,凤凰电动车2025新款电动自行车成人小型女士代步助力新国标电瓶车,train
360,../../datas/origin_datas/audio_part/360.mp3,../../datas/origin_datas/images_part/360.jpg,../../datas/origin_datas/new_data_by_keys/360.json,奉皇Super73电动自行车新国标理电复古月野雪地驻利车小行车。,凤凰Super73电动自行车新国标锂电复古越野雪地助力车小型车,train
361,../../datas/origin_datas/audio_part/361.mp3,../../datas/origin_datas/images_part/361.jpg,../../datas/origin_datas/new_data_by_keys/361.json,新型折叠电动自行车里电池电助力山地车24分之26寸理电越野变速单车。,新型折叠电动自行车锂电池电助力山地车26/24寸锂电越野变速单车,train
362,../../datas/origin_datas/audio_part/362.mp3,../../datas/origin_datas/images_part/362.jpg,../../datas/origin_datas/new_data_by_keys/362.json,奉皇电动车小型车男女成人新国标电动自行车迷你带步长跑王电平车。,凤凰电动车小型车男女成人新国标电动自行车迷你代步长跑王电瓶车,train
363,../../datas/origin_datas/audio_part/363.mp3,../../datas/origin_datas/images_part/363.jpg,../../datas/origin_datas/new_data_by_keys/363.json,SUPER-7-3RXYES一电动自行车宽轮胎电动车山地月野助力车复古电评车,super73RXY1S1电动自行车宽轮胎电动车山地越野助力车复古电瓶车,train
